Price,Rating,Discount,price,price_2dp,Category_B,Category_C,Category_D,Category_Unknown,Stock_In Stock,Stock_Out of Stock,Price_Standard,Price_MinMax,Price_Robust
9119.0,2.5889490467889904,10.0,9119.0,9119.0,False,True,False,False,True,False,1.4445567363713359,0.9110841669192684,0.8606921029281278
8081.0,3.646534010385045,12.0,8081.0,8081.0,False,False,True,False,True,False,1.0790181803932233,0.8062039001717692,0.6439793308627799
,3.701078772654003,30.0,5016.970630372492,5016.97,False,False,False,True,True,False,,,
381.0,3.0820600518841306,21.0,381.0,381.0,False,False,False,True,False,True,-1.6325876780185948,0.028190360715368297,-0.963620230700976
1249.0,2.5597631179162104,49.0,1249.0,1249.0,False,False,False,True,True,False,-1.3269157448885354,0.11589370516318075,-0.7823999164883345
6446.0,3.54179016457523,25.0,6446.0,6446.0,True,False,False,False,False,True,0.5032421312369476,0.6410023239365464,0.30262539798528104
8709.0,3.0820600518841306,19.0,8709.0,8709.0,False,True,False,False,False,True,1.3001725283260313,0.8696574719612004,0.7750926457539538
5539.0,1.8096055711712256,17.0,5539.0,5539.0,False,False,False,True,False,True,0.1838360905123348,0.5493583914317469,0.11326269638290098
7288.0,2.0449345165071757,15.0,7288.0,7288.0,False,True,False,False,False,True,0.799757992637305,0.7260786096797008,0.478417453938097
6778.0,3.0820600518841306,41.0,6778.0,6778.0,False,False,True,False,True,False,0.6201581240931455,0.6745478427806405,0.37194008037997806
7675.0,3.0820600518841306,1.0,7675.0,7675.0,False,False,False,True,False,True,0.9360425987678729,0.7651813680913407,0.5592149903439637
9236.0,3.0820600518841306,15.0,9236.0,9236.0,False,False,False,True,False,True,1.485759059154996,0.9229059310902293,0.8851192650973433
2705.0,4.527438671193559,7.0,2705.0,2705.0,False,False,False,True,True,False,-0.8141757280252097,0.2630089926240275,-0.478417453938097
4246.0,3.0820600518841306,34.0,4246.0,4246.0,False,False,True,False,False,True,-0.2715023997378575,0.4187127412347176,-0.15668876246150634
2228.0,3.189855923072394,23.0,2228.0,2228.0,False,False,False,True,True,False,-0.982154428604747,0.2148125694654946,-0.578005115089514
7314.0,4.620648664731213,30.0,7314.0,7314.0,False,False,False,True,False,True,0.8089140643670072,0.7287056683843589,0.48384571219792266
8737.0,4.095370531645545,41.0,8737.0,8737.0,False,False,True,False,False,True,1.3100329132657107,0.8724866121046781,0.7809384623414584
3536.0,3.0820600518841306,13.0,3536.0,3536.0,False,False,False,True,True,False,-0.5215335892797265,0.34697383045367286,-0.304921968787515
5272.0,3.0820600518841306,25.0,5272.0,5272.0,False,False,False,True,False,True,0.08981027698039253,0.5223805193492977,0.05751865963776815
5113.0,3.0820600518841306,17.0,5113.0,5113.0,False,False,False,True,False,True,0.03381737678721343,0.5063150449631201,0.024322772587295788
2735.0,2.920832286010129,26.0,2735.0,2735.0,False,False,False,True,False,True,-0.8036110298755532,0.2660402142063252,-0.4721540790229135
2432.0,3.0820600518841306,16.0,2432.0,2432.0,False,False,False,True,False,True,-0.9103144811870832,0.23542487622511873,-0.5354141656662665
,1.6337096334325758,46.0,5016.970630372492,5016.97,False,False,False,True,True,False,,,
5736.0,3.0820600518841306,14.0,5736.0,5736.0,False,False,False,True,False,True,0.2532109416950787,0.5692634131555017,0.1543921916592724
3241.0,4.859328885943068,7.0,3241.0,3241.0,False,False,False,True,False,True,-0.6254197877513481,0.3171668182277458,-0.36651182212015243
434.0,3.0820600518841306,6.0,434.0,434.0,False,False,True,False,False,True,-1.6139233779542017,0.03354551884409417,-0.9525549350174852
9715.0,4.556296310407639,1.0,9715.0,9715.0,True,False,False,False,False,True,1.6544420729445104,0.9713044356875821,0.9851244845764393
2666.0,2.9816969896955987,28.0,2666.0,2666.0,False,False,False,True,True,False,-0.8279098356197631,0.25906840456704056,-0.4865598413278355
3215.0,2.376312443809915,25.0,3215.0,3215.0,False,True,False,False,True,False,-0.6345758594810503,0.3145397595230878,-0.37194008037997806
736.0,3.0820600518841306,12.0,736.0,736.0,False,True,False,False,True,False,-1.5075720832476602,0.06405981610589066,-0.8895036275379717
4650.0,1.1705236652662323,11.0,4650.0,4650.0,False,False,False,True,False,True,-0.1292311313224842,0.4595331918763262,-0.07234198027036902
4392.0,2.7290709788571568,13.0,4392.0,4392.0,False,True,False,False,False,True,-0.22008753540952955,0.43346468626856627,-0.12620700454094683
535.0,3.0820600518841306,9.0,535.0,535.0,False,False,False,True,False,True,-1.5783555608503586,0.04375063150449632,-0.9314682394697009
703.0,1.3294513702033006,4.0,703.0,703.0,False,False,False,True,False,True,-1.5191932512122823,0.06072547236536325,-0.8963933399446735
620.0,3.0820600518841306,33.0,620.0,620.0,False,False,False,True,False,True,-1.5484222494263318,0.052339092654339704,-0.9137220105433478
4290.0,3.0820600518841306,13.0,4290.0,4290.0,False,False,True,False,False,True,-0.2560075091183614,0.42315853288875416,-0.1475024792525706
8171.0,2.059080055374693,14.0,8171.0,8171.0,False,False,False,False,False,True,1.1107122748421927,0.8152975649186622,0.6627694556083303
1305.0,3.0820600518841306,38.0,1305.0,1305.0,False,False,False,True,True,False,-1.3071949750091767,0.12155198545013639,-0.7707082833133253
1078.0,4.705406943730678,23.0,1078.0,1078.0,False,False,False,True,False,True,-1.387134524341577,0.09861574214408406,-0.8181011535048802
6285.0,2.6079269196478303,27.0,6285.0,6285.0,False,False,False,True,True,False,0.44654491783379147,0.6247347681115489,0.2690119526071298
6551.0,4.246589691739439,5.0,6551.0,6551.0,False,False,False,True,True,False,0.5402185747607452,0.6516115994745882,0.3245472101884232
9566.0,3.0820600518841306,1.0,9566.0,9566.0,False,True,False,False,False,True,1.6019707388012168,0.9562493684955037,0.9540163891643614
,3.0820600518841306,25.0,5016.970630372492,5016.97,False,True,False,False,False,True,,,
9442.0,2.6907269838631973,39.0,9442.0,9442.0,False,False,False,True,True,False,1.5583033197826368,0.9437203192886733,0.9281277728482697
1521.0,3.0820600518841306,29.0,1521.0,1521.0,False,False,False,False,True,False,-1.2311291483316502,0.1433767808426796,-0.7256119839240044
1704.0,2.8535947570034668,6.0,1704.0,1704.0,False,False,False,True,True,False,-1.166684489618746,0.16186723249469537,-0.6874053969413852
158.0,3.0820600518841306,12.0,158.0,158.0,False,False,False,True,False,True,-1.711118600931041,0.005658280286955643,-1.0101779842371732
231.0,1.4444003053710293,38.0,231.0,231.0,False,False,False,True,True,False,-1.685411168766877,0.013034252803879964,-0.9949371052768934
8041.0,4.2507262683713325,5.0,8041.0,8041.0,False,False,True,False,True,False,1.0649319161936814,0.8021622713953723,0.635628164309202
420.0,2.6638460181672,1.0,420.0,420.0,False,False,False,False,False,True,-1.6188535704240414,0.03213094877235526,-0.9554778433112375
7645.0,3.0820600518841306,25.0,7645.0,7645.0,False,True,False,False,False,True,0.9254779006182164,0.7621501465090431,0.5529516154287802
5297.0,3.933676945392267,5.0,5297.0,5297.0,False,False,True,False,True,False,0.09861419210510622,0.5249065373345457,0.06273813873375438
4636.0,3.0820600518841306,8.0,4636.0,4636.0,False,False,False,True,False,True,-0.13416132379232387,0.4581186218045873,-0.07526488856412131
7341.0,3.0820600518841306,21.0,7341.0,7341.0,False,True,False,False,False,True,0.818422292701698,0.7314337678084267,0.4894827496215878
1971.0,3.0820600518841306,1.0,1971.0,1971.0,True,False,False,False,False,True,-1.0726586760868038,0.1888451045771446,-0.6316613601962524
4945.0,2.2364507255067942,7.0,4945.0,4945.0,False,False,False,True,False,True,-0.025344932850862607,0.4893402041022532,-0.010752126937731614
3412.0,3.0820600518841306,24.0,3412.0,3412.0,True,False,False,False,False,True,-0.5652010082983064,0.3344447812468425,-0.33081058510360667
2940.0,2.809246903821382,47.0,2940.0,2940.0,True,False,False,False,False,True,-0.7314189258529009,0.2867535616853592,-0.4293543504358265
,4.535290669853159,31.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
3280.0,3.0820600518841306,29.0,3280.0,3280.0,False,False,False,True,False,True,-0.6116856801567947,0.3211074062847328,-0.3583694347304139
409.0,3.0820600518841306,16.0,409.0,409.0,False,False,False,True,False,True,-1.6227272930789154,0.031019500858846118,-0.9577744141134715
8690.0,3.0820600518841306,1.0,8690.0,8690.0,True,False,False,False,False,True,1.2934815528312489,0.8677376982924118,0.7711258416410042
9287.0,4.696252556756083,2.0,9287.0,9287.0,False,False,False,True,False,True,1.503719046009412,0.9280590077801354,0.8957670024531552
3590.0,4.099343053973303,25.0,3590.0,3590.0,False,False,False,True,False,True,-0.5025171326103449,0.35243002930180867,-0.29364789394018476
7644.0,3.0820600518841306,25.0,7644.0,7644.0,False,False,True,False,False,True,0.9251257440132279,0.7620491057896331,0.5527428362649408
2428.0,3.0820600518841306,47.0,2428.0,2428.0,False,False,False,True,False,True,-0.9117231076070375,0.23502071334747904,-0.5362492823216243
5310.0,3.6491763940230895,1.0,5310.0,5310.0,False,False,False,False,False,True,0.10319222796995735,0.5262200666868748,0.0654522678636672
2699.0,4.340577472041069,40.0,2699.0,2699.0,False,False,False,True,False,True,-0.816288667655141,0.26240274830756793,-0.4796701289211337
3341.0,4.841266708508417,44.0,3341.0,3341.0,False,False,False,True,False,True,-0.5902041272524933,0.327270890168738,-0.3456339057362075
7173.0,1.9388835875204125,13.0,7173.0,7173.0,False,False,False,True,False,True,0.759259983063622,0.7144589269475599,0.4544078500965604
7293.0,1.9581009208137077,29.0,7293.0,7293.0,True,False,False,False,True,False,0.8015187756622476,0.7265838132767505,0.4794613497572942
4004.0,3.0820600518841306,31.0,4004.0,4004.0,False,False,False,True,False,True,-0.3567242981450861,0.39426088713751645,-0.20721332011065297
6722.0,2.419346271313845,8.0,6722.0,6722.0,False,False,False,True,True,False,0.6004373542137869,0.6688895624936849,0.36024844720496896
1328.0,2.909360250537106,27.0,1328.0,1328.0,False,False,False,True,False,True,-1.2990953730944401,0.12387592199656462,-0.765906362545018
8583.0,3.0820600518841306,31.0,8583.0,8583.0,True,False,False,False,True,False,1.2558007960974744,0.8569263413155501,0.7487864711101831
4461.0,3.0820600518841306,39.0,4461.0,4461.0,True,False,False,False,True,False,-0.19578872966531974,0.4404364959078509,-0.11180124223602485
4888.0,3.0820600518841306,2.0,4888.0,4888.0,False,False,True,False,True,False,-0.04541785933520983,0.48358088309588765,-0.0226525392765802
9374.0,3.0028560954050536,28.0,9374.0,9374.0,False,False,False,True,False,True,1.5343566706434157,0.9368495503687986,0.9139307897071872
8339.0,3.918305268050125,41.0,8339.0,8339.0,False,False,False,True,True,False,1.1698745844802687,0.8322724057795291,0.6978443551333577
7640.0,3.0820600518841306,0.0,7640.0,7640.0,False,False,False,True,False,True,0.9237171175932738,0.7616449429119935,0.551907719609583
1700.0,1.3836135052314509,13.0,1700.0,1700.0,False,False,False,True,True,False,-1.1680931160387003,0.16146306961705567,-0.6882405135967431
680.0,3.0820600518841306,18.0,680.0,680.0,False,False,False,True,True,False,-1.527292853127019,0.05840153581893503,-0.9011952607129808
2541.0,3.632204748264497,37.0,2541.0,2541.0,False,False,False,True,False,True,-0.8719294112433316,0.24643831464080024,-0.5126572368077665
6322.0,3.0820600518841306,25.0,6322.0,6322.0,False,False,False,True,False,True,0.4595747122183677,0.628473274729716,0.2767367816691894
6924.0,4.068935004804429,25.0,6924.0,6924.0,True,False,False,False,True,False,0.6715729884214735,0.6892997878144892,0.4024218383005376
1103.0,3.0820600518841306,47.0,1103.0,1103.0,True,False,False,False,False,True,-1.3783306092168632,0.10114176012933211,-0.812881674408894
9686.0,1.7999740116247285,19.0,9686.0,9686.0,False,True,False,False,False,True,1.6442295313998425,0.9683742548246943,0.9790698888250953
8669.0,4.641905701662897,12.0,8669.0,8669.0,False,False,False,True,False,True,1.2860862641264894,0.8656158431848034,0.7667414792003758
4097.0,3.0820600518841306,34.0,4097.0,4097.0,False,False,False,True,False,True,-0.32397373388115114,0.4036576740426392,-0.18779685787358422
8281.0,3.0820600518841306,12.0,8281.0,8281.0,False,False,False,True,False,True,1.149449501390933,0.8264120440537536,0.6857351636306697
1832.0,3.0820600518841306,28.0,1832.0,1832.0,False,False,False,True,True,False,-1.1216084441802119,0.1748004445791654,-0.6606816639699358
3741.0,3.0820600518841306,47.0,3741.0,3741.0,True,False,False,False,False,True,-0.4493414852570742,0.3676871779327069,-0.262122240200428
7054.0,3.0820600518841306,49.0,7054.0,7054.0,False,False,False,True,False,True,0.7173533470699848,0.7024350813377791,0.42956312959966597
6355.0,2.7646612809993303,0.0,6355.0,6355.0,False,False,False,True,False,True,0.4711958801829898,0.6318076184702435,0.28362649407589124
1511.0,2.9675683423004284,7.0,1511.0,1511.0,False,False,False,False,False,True,-1.2346507143815357,0.1423663736485804,-0.7276997755623988
1545.0,2.141572749772912,29.0,1545.0,1545.0,False,False,False,True,True,False,-1.2226773898119252,0.14580175810851775,-0.7206012839918576
828.0,2.153464497259371,8.0,828.0,828.0,False,False,True,False,False,True,-1.475173675588714,0.07335556229160352,-0.8702959444647425
6483.0,3.0820600518841306,33.0,6483.0,6483.0,False,False,True,False,False,True,0.5162719256215239,0.6447408305547135,0.31035022704734067
3704.0,2.936554309967718,1.0,3704.0,3704.0,False,False,False,True,True,False,-0.4623712796416504,0.3639486713145398,-0.2698470692624876
3650.0,1.4553014488397469,34.0,3650.0,3650.0,True,False,False,False,False,True,-0.48138773631103204,0.358492472466404,-0.28112114410981787
6354.0,2.872548993774975,46.0,6354.0,6354.0,False,False,False,True,True,False,0.47084372357800125,0.6317065777508335,0.28341771491205175
3093.0,1.103927782244961,42.0,3093.0,3093.0,False,False,False,True,False,True,-0.6775389652896532,0.3022127917550773,-0.3974111383683908
8585.0,3.0820600518841306,43.0,8585.0,8585.0,False,False,True,False,False,True,1.2565051093074515,0.85712842275437,0.7492040294378621
9832.0,4.967090649554048,2.0,9832.0,9832.0,False,True,False,False,False,True,1.6956443957281706,0.983126199858543,1.0095516467456547
3726.0,3.0820600518841306,26.0,3726.0,3726.0,False,False,False,False,True,False,-0.4546238343319024,0.3661715671415581,-0.26525392765801975
7030.0,3.0820600518841306,19.0,7030.0,7030.0,False,False,False,True,False,True,0.7089015885502595,0.700010104071941,0.42455242966751916
5769.0,3.0820600518841306,18.0,5769.0,5769.0,False,False,False,True,False,True,0.2648321096597008,0.5725977568960291,0.1612819040659742
2883.0,2.755392182553186,35.0,2883.0,2883.0,False,False,False,True,False,True,-0.7514918523372481,0.28099424067899365,-0.44125476277467507
3736.0,1.0274014575018144,26.0,3736.0,3736.0,False,False,False,True,False,True,-0.4511022682820169,0.3671819743356573,-0.26316613601962524
7702.0,1.1597475792875311,21.0,7702.0,7702.0,False,False,False,True,False,True,0.9455508271025637,0.7679094675154087,0.5648520277676288
4437.0,3.0820600518841306,8.0,4437.0,4437.0,False,False,False,True,True,False,-0.2042404881850449,0.43801151864201276,-0.11681194216817162
6987.0,3.0820600518841306,25.0,6987.0,6987.0,False,True,False,False,False,True,0.693758854535752,0.6956653531373143,0.4155749256224229
7648.0,3.0820600518841306,45.0,7648.0,7648.0,False,False,False,True,True,False,0.9265343704331821,0.7624532686672729,0.5535779529202985
1670.0,3.0820600518841306,13.0,1670.0,1670.0,False,False,False,True,False,True,-1.1786578141883566,0.15843184803475802,-0.6945038885119265
5335.0,3.0820600518841306,12.0,5335.0,5335.0,True,False,False,False,False,True,0.11199614309467104,0.5287460846721228,0.07067174695965342
6117.0,3.0820600518841306,26.0,6117.0,6117.0,False,False,False,False,True,False,0.3873826081957154,0.607759927250682,0.23393705308210241
1695.0,3.137216935730504,7.0,1695.0,1695.0,True,False,False,False,True,False,-1.169853899063643,0.16095786602000609,-0.6892844094159403
4769.0,3.199256476549933,41.0,4769.0,4769.0,True,False,False,False,False,True,-0.08732449532884702,0.4715570374861069,-0.047497259773474604
8325.0,3.7499952445002265,6.0,8325.0,8325.0,False,False,False,True,False,True,1.164944392010429,0.8308578357077901,0.6949214468396054
1804.0,3.0820600518841306,7.0,1804.0,1804.0,False,False,False,True,True,False,-1.1314688291198913,0.1719713044356876,-0.6665274805574404
9951.0,3.0820600518841306,26.0,9951.0,9951.0,False,False,False,True,True,False,1.7375510317218077,0.9951500454683238,1.0343963672425491
4828.0,3.0820600518841306,22.0,4828.0,4828.0,False,False,False,True,True,False,-0.0665472556345227,0.47751843993129234,-0.03517928910694713
1698.0,3.0891231681012314,11.0,1698.0,1698.0,False,False,False,True,True,False,-1.1687974292486774,0.16126098817823584,-0.688658071924422
2571.0,1.2425196422667808,22.0,2571.0,2571.0,False,True,False,False,True,False,-0.8613647130936751,0.24946953622309792,-0.5063938618925832
3691.0,4.799496226122256,37.0,3691.0,3691.0,False,False,False,True,False,True,-0.46694931550650154,0.3626351419622108,-0.27256119839240045
,3.0820600518841306,23.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
6967.0,2.9294789139842865,39.0,6967.0,6967.0,False,False,True,False,True,False,0.6867157224359811,0.6936445387491158,0.4113993423456339
9148.0,3.0820600518841306,46.0,9148.0,9148.0,False,False,False,True,False,True,1.4547692779160037,0.9140143477821562,0.8667466986794717
3701.0,3.0820600518841306,12.0,3701.0,3701.0,False,False,False,False,True,False,-0.4634277494566161,0.36364554915631003,-0.27047340675400594
6867.0,3.0820600518841306,3.0,6867.0,6867.0,False,False,False,True,False,True,0.6515000619371263,0.6835404668081236,0.39052142596168904
2610.0,2.7912042416852207,10.0,2610.0,2610.0,False,True,False,False,False,True,-0.8476306054991217,0.25341012428008486,-0.4982514745028446
7606.0,3.6542273863931314,25.0,7606.0,7606.0,False,False,False,True,True,False,0.9117437930236632,0.7582095584520562,0.5448092280390417
3135.0,4.594448915399168,28.0,3135.0,3135.0,False,False,False,True,False,True,-0.6627483878801341,0.30645650197029406,-0.38864241348713396
5597.0,3.116135383834756,27.0,5597.0,5597.0,False,False,True,False,True,False,0.20426117360167056,0.5552187531575224,0.125371887885589
1839.0,4.274956660699364,16.0,1839.0,1839.0,False,False,False,True,False,True,-1.1191433479452921,0.17550772961503486,-0.6592202098230596
4763.0,3.972744227384923,42.0,4763.0,4763.0,False,False,True,False,False,True,-0.0894374349587783,0.4709507931696474,-0.0487499347565113
4219.0,3.0820600518841306,37.0,4219.0,4219.0,False,False,False,True,True,False,-0.28101062807254834,0.4159846418106497,-0.16232579988517146
5608.0,4.157697336735428,6.0,5608.0,5608.0,False,False,False,True,False,True,0.2081348962565446,0.5563302010710316,0.12766845868782295
5195.0,3.689327293029892,3.0,5195.0,5195.0,True,False,False,False,False,True,0.06269421839627434,0.5146003839547337,0.04144266402213059
2540.0,3.0820600518841306,40.0,2540.0,2540.0,False,True,False,False,True,False,-0.8722815678483201,0.24633727392139032,-0.5128660159716061
6716.0,1.7903990305576372,7.0,6716.0,6716.0,False,False,False,True,True,False,0.5983244145838555,0.6682833181772254,0.35899577222193224
3722.0,3.0820600518841306,37.0,3722.0,3722.0,True,False,False,False,False,True,-0.45603246075185655,0.36576740426391835,-0.26608904431337754
8682.0,1.1906363377840607,47.0,8682.0,8682.0,False,False,False,True,False,True,1.2906642999913405,0.8669293725371324,0.7694556083302886
2647.0,3.0820600518841306,25.0,2647.0,2647.0,False,True,False,False,True,False,-0.8346008111145454,0.257148630898252,-0.490526645440785
4104.0,3.0820600518841306,39.0,4104.0,4104.0,False,False,False,False,False,True,-0.32150863764623133,0.40436495907850867,-0.18633540372670807
6952.0,4.511057655143444,4.0,6952.0,6952.0,False,True,False,False,False,True,0.6814333733611528,0.692128927957967,0.4082676548880422
9928.0,3.0820600518841306,49.0,9928.0,9928.0,False,False,False,True,True,False,1.7294514298070711,0.9928261089218955,1.029594446474242
5712.0,2.747244805164672,45.0,5712.0,5712.0,False,False,False,True,False,True,0.24475918317535356,0.5668384358896635,0.14938149172712564
251.0,1.0331563051446873,44.0,251.0,251.0,False,False,False,True,False,True,-1.678368036667106,0.015055067192078409,-0.9907615220001044
3611.0,1.915730729536624,36.0,3611.0,3611.0,False,False,False,True,False,True,-0.4951218439055854,0.354551884409417,-0.28926353149955636
3295.0,1.5374126752191493,11.0,3295.0,3295.0,False,False,False,True,False,True,-0.6064033310819665,0.3226230170758816,-0.35523774727282215
889.0,3.0820600518841306,45.0,889.0,889.0,False,False,False,True,False,True,-1.4536921226844126,0.07951904617560876,-0.8575604154705361
1972.0,2.2472597886538628,10.0,1972.0,1972.0,False,True,False,False,True,False,-1.0723065194818153,0.1889461452965545,-0.631452581032413
5429.0,4.958336197386105,2.0,5429.0,5429.0,False,False,False,True,True,False,0.14509886396359453,0.5382439122966555,0.09029698836056162
4415.0,1.4463942073567808,45.0,4415.0,4415.0,False,False,False,True,False,True,-0.21198793349479295,0.4357886228149945,-0.12140508377263949
6889.0,3.0820600518841306,13.0,6889.0,6889.0,False,False,False,True,False,True,0.6592475072468743,0.6857633626351419,0.39511456756615687
,3.0820600518841306,16.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
2507.0,3.0820600518841306,45.0,2507.0,2507.0,False,False,True,False,False,True,-0.8839027358129422,0.24300293018086289,-0.5197557283783079
8945.0,4.670162360548385,11.0,8945.0,8945.0,False,False,False,True,False,True,1.3832814871033285,0.8935030817419419,0.8243645284200637
6533.0,1.3923237307536795,32.0,6533.0,6533.0,False,False,False,True,True,False,0.5338797558709513,0.6497928665252096,0.3207891852393131
4318.0,2.130970062385172,25.0,4318.0,4318.0,False,False,False,True,False,True,-0.2461471241786821,0.425987673032232,-0.14165666266506602
2173.0,3.0820600518841306,24.0,2173.0,2173.0,False,False,False,True,False,True,-1.0015230418791172,0.20925532989794887,-0.5894879691006838
2996.0,3.3973758435143004,49.0,2996.0,2996.0,False,False,False,True,False,True,-0.7116981559735422,0.29241184197231485,-0.4176627172608174
521.0,1.109541284390204,30.0,521.0,521.0,False,False,True,False,False,True,-1.583285753320198,0.0423360614327574,-0.9343911477634532
4158.0,3.2560110783637324,7.0,4158.0,4158.0,False,True,False,False,False,True,-0.3024921809768497,0.4098211579266445,-0.17506132887937784
7314.0,3.0820600518841306,41.0,7314.0,7314.0,False,False,False,True,False,True,0.8089140643670072,0.7287056683843589,0.48384571219792266
3430.0,3.0820600518841306,27.0,3430.0,3430.0,False,False,False,True,False,True,-0.5588621894085125,0.3362635141962211,-0.3270525601544966
,2.284835920474739,28.0,5016.970630372492,5016.97,False,False,False,True,True,False,,,
5556.0,3.0820600518841306,1.0,5556.0,5556.0,False,False,False,True,True,False,0.18982275279714012,0.5510760836617157,0.11681194216817162
7425.0,2.3263206410049206,22.0,7425.0,7425.0,False,True,False,False,False,True,0.848003447520736,0.7399211882388602,0.5070201993841015
6689.0,1.0155582851684466,20.0,6689.0,6689.0,False,False,False,True,True,False,0.5888161862491648,0.6655552187531575,0.3533587347982671
5132.0,3.0820600518841306,43.0,5132.0,5132.0,False,False,False,True,False,True,0.040508352281995834,0.5082348186319087,0.028289576700245317
5475.0,3.0820600518841306,13.0,5475.0,5475.0,False,False,False,True,False,True,0.16129806779306774,0.5428917853895119,0.09990082989717626
,3.0820600518841306,6.0,5016.970630372492,5016.97,False,False,False,True,False,True,,,
8273.0,4.152618603391821,7.0,8273.0,8273.0,False,False,True,False,False,True,1.1466322485510245,0.8256037182984742,0.6840649303199541
5565.0,3.0820600518841306,47.0,5565.0,5565.0,False,False,False,True,False,True,0.19299216224203702,0.5519854501364049,0.11869095464272665
4071.0,4.201654638984054,32.0,4071.0,4071.0,True,False,False,False,False,True,-0.33312980561085337,0.40103061533798123,-0.1932251161334099
2269.0,3.0820600518841306,31.0,2269.0,2269.0,False,False,False,True,False,True,-0.9677160078002165,0.21895523896130142,-0.5694451693720967
7671.0,2.062739331688438,25.0,7671.0,7671.0,False,False,False,True,False,True,0.9346339723479187,0.7647772052137011,0.5583798736886059
3472.0,3.0820600518841306,41.0,3472.0,3472.0,True,False,False,False,False,True,-0.5440716119989936,0.3405072244114378,-0.3182838352732397
3430.0,3.0820600518841306,27.0,3430.0,3430.0,False,False,False,True,True,False,-0.5588621894085125,0.3362635141962211,-0.3270525601544966
3668.0,3.0820600518841306,20.0,3668.0,3668.0,False,False,False,True,False,True,-0.47504891742123817,0.3603112054157826,-0.27736311916070777
,3.0820600518841306,11.0,5016.970630372492,5016.97,False,False,False,True,True,False,,,
8460.0,3.0820600518841306,18.0,8460.0,8460.0,False,False,False,True,True,False,1.212485533683883,0.8444983328281297,0.723106633957931
296.0,3.0820600518841306,11.0,296.0,296.0,False,False,False,True,True,False,-1.6625209894426214,0.01960189956552491,-0.9813664596273292
3145.0,1.8483072960896172,15.0,3145.0,3145.0,False,False,False,True,True,False,-0.6592268218302486,0.3074669091643933,-0.3865546218487395
3545.0,3.0820600518841306,18.0,3545.0,3545.0,False,False,False,False,False,True,-0.5183641798348295,0.3478831969283621,-0.30304295631295997
3688.0,3.0820600518841306,7.0,3688.0,3688.0,False,False,False,True,True,False,-0.4680057853214672,0.362332019803981,-0.2731875358839188
7243.0,3.0820600518841306,7.0,7243.0,7243.0,False,False,False,False,False,True,0.7839109454128202,0.7215317773062544,0.4690223915653218
5124.0,1.1143787592663257,25.0,5124.0,5124.0,False,False,False,False,True,False,0.037691099442087456,0.5074264928766292,0.026619343389529725
4924.0,4.904717380704733,13.0,4924.0,4924.0,False,False,False,True,False,True,-0.03274022155562211,0.48721834899464483,-0.015136489378360039
9157.0,3.0820600518841306,49.0,9157.0,9157.0,False,False,False,True,False,True,1.4579386873609008,0.9149237142568455,0.8686257111540269
1135.0,3.0820600518841306,42.0,1135.0,1135.0,False,False,False,True,True,False,-1.3670615978572298,0.10437506315044963,-0.8062007411660316
4267.0,3.0820600518841306,19.0,4267.0,4267.0,False,False,False,True,False,True,-0.26410711103309803,0.42083459634232595,-0.15230440002087792
5969.0,3.0820600518841306,17.0,5969.0,5969.0,False,False,True,False,False,True,0.3352634306574104,0.5928059007780135,0.20303773683386397
6161.0,3.0820600518841306,39.0,6161.0,6161.0,False,False,True,False,False,True,0.4028774988152115,0.6122057189047185,0.24312333629103816
7874.0,3.0073232701661863,34.0,7874.0,7874.0,False,False,False,True,False,True,1.0061217631605939,0.7852884712539153,0.600762043948014
317.0,3.0820600518841306,27.0,317.0,317.0,False,False,False,True,False,True,-1.655125700737862,0.021723754673133276,-0.9769820971867008
1557.0,3.860771350735504,15.0,1557.0,1557.0,False,False,False,True,False,True,-1.2184515105520626,0.14701424674143682,-0.7180959340257842
571.0,3.030143277607736,37.0,571.0,571.0,False,False,False,True,False,True,-1.5656779230707707,0.04738809740325351,-0.9239521895714807
8282.0,4.8516579645561695,2.0,8282.0,8282.0,False,False,False,True,False,True,1.1498016579959214,0.8265130847731635,0.6859439427945091
,3.0820600518841306,48.0,5016.970630372492,5016.97,False,False,False,True,True,False,,,
5219.0,3.0820600518841306,19.0,5219.0,5219.0,False,False,False,True,False,True,0.0711459769159995,0.5170253612205719,0.04645336395427736
2760.0,3.705958435276843,11.0,2760.0,2760.0,False,False,False,True,False,True,-0.7948071147508395,0.2685662321915732,-0.4669345999269273
9501.0,3.0820600518841306,15.0,9501.0,9501.0,False,False,False,True,False,True,1.5790805594769612,0.9496817217338587,0.9404457435147973
7629.0,4.411939077388649,3.0,7629.0,7629.0,False,False,False,True,True,False,0.9198433949383997,0.7605334949984843,0.5496111488073491
6868.0,3.98816239671781,20.0,6868.0,6868.0,False,False,False,True,False,True,0.6518522185421148,0.6836415075275336,0.3907302051255285
8863.0,3.0820600518841306,15.0,8863.0,8863.0,False,False,False,True,True,False,1.3544046454942678,0.8852177427503284,0.8072446369852289
3465.0,3.0820600518841306,40.0,3465.0,3465.0,False,True,False,False,False,True,-0.5465367082339133,0.33979993937556835,-0.3197452894201159
6319.0,3.0820600518841306,47.0,6319.0,6319.0,False,False,False,False,False,True,0.4585182424034021,0.6281701525714862,0.27611044417767105
